Epoch,IoU,Dice,Precision,Recall,Sensitivity,Specificity,F1,Split,Class
7,0.8615939,0.87285674,0.8820025,0.9650468,0.9650468,0.99953675,0.87285674,test,Arteriole adventitia
7,0.36983478,0.3931929,0.467076,0.8884773,0.8884773,0.9998863,0.3931929,test,Capillary lumen
7,0.3261509,0.35152093,0.40265894,0.9019532,0.9019532,0.9984865,0.3515209,test,Capillary wall
7,0.9102628,0.92528033,0.9399143,0.96352535,0.96352535,0.9993943,0.92528033,test,Venule lumen
7,0.84556204,0.8643651,0.8702398,0.9657108,0.9657108,0.99783844,0.8643651,test,Venule wall
7,0.9653712,0.9754372,0.9763365,0.9844601,0.9844601,0.99628353,0.9754372,test,Immune cells
7,0.9681196,0.98308146,0.9689926,0.99901974,0.99901974,0.9950935,0.98308146,test,Nerve trunks
7,0.7777062,0.7957259,0.8149919,0.9536935,0.9536935,0.99836075,0.7957259,test,Mean
7,0.6909235,0.72973967,0.75101376,0.930277,0.930277,0.99937177,0.72973967,train,Arteriole lumen
7,0.71791315,0.74914575,0.7918487,0.9182787,0.9182787,0.9976661,0.74914575,train,Arteriole media
7,0.66347814,0.67486167,0.71407574,0.940274,0.940274,0.9927772,0.67486167,train,Arteriole adventitia
7,0.7698028,0.8177514,0.8590945,0.8637346,0.8637346,0.9998754,0.8177514,train,Capillary lumen
7,0.7829238,0.8386967,0.8650665,0.89121747,0.89121747,0.9994163,0.8386967,train,Capillary wall
7,0.76545125,0.80715895,0.87778014,0.8128435,0.8128435,0.9990233,0.80715895,train,Venule lumen
7,0.6475455,0.6965146,0.7904833,0.7271263,0.7271263,0.9978118,0.69651455,train,Venule wall
7,0.8044547,0.83953595,0.88715726,0.8918565,0.8918565,0.9963461,0.83953595,train,Immune cells
7,0.88584465,0.88745403,0.8903762,0.99543184,0.99543184,0.99978244,0.88745403,train,Nerve trunks
7,0.7475931,0.78231764,0.8252107,0.8856711,0.8856711,0.9980079,0.78231764,train,Mean
8,0.9150212,0.93373626,0.9599875,0.9492285,0.9492285,0.9998451,0.93373626,test,Arteriole lumen
8,0.9050665,0.92757773,0.948551,0.95088387,0.95088387,0.9990011,0.92757773,test,Arteriole media
8,0.8725752,0.8834404,0.8911904,0.9734252,0.9734252,0.99835145,0.8834404,test,Arteriole adventitia
8,0.8639604,0.88100487,0.9665179,0.8799293,0.8799293,0.99997234,0.88100487,test,Capillary lumen
8,0.8541167,0.87466496,0.9478205,0.88276035,0.88276035,0.99982935,0.87466496,test,Capillary wall
8,0.905691,0.9204943,0.94087034,0.9577937,0.9577937,0.9994767,0.9204943,test,Venule lumen
8,0.8305354,0.8473228,0.85583687,0.9663944,0.9663944,0.9978523,0.8473228,test,Venule wall
8,0.96769077,0.97810185,0.98231786,0.97868925,0.97868925,0.99661726,0.97810185,test,Immune cells
8,0.9703139,0.98401105,0.9710523,0.99917465,0.99917465,0.9954442,0.98401105,test,Nerve trunks
8,0.89833015,0.9144838,0.9404605,0.94869775,0.94869775,0.9984878,0.9144838,test,Mean
8,0.7965635,0.8306683,0.9655564,0.8256074,0.8256074,0.99956393,0.83066833,train,Arteriole lumen
8,0.7768105,0.81544477,0.9698993,0.7996408,0.7996408,0.99887824,0.81544477,train,Arteriole media
8,0.7069445,0.74381196,0.84239054,0.834839,0.834839,0.9954683,0.74381196,train,Arteriole adventitia
8,0.71978295,0.73372865,0.72384846,0.99425715,0.99425715,0.9998461,0.73372865,train,Capillary lumen
8,0.6639367,0.67708284,0.66922873,0.9924093,0.9924093,0.9994478,0.67708284,train,Capillary wall
8,0.80532837,0.8322475,0.9737644,0.82458335,0.82458335,0.9994557,0.8322475,train,Venule lumen
8,0.7231083,0.7589548,0.87373126,0.8372401,0.8372401,0.99768025,0.7589548,train,Venule wall
8,0.87700444,0.9038284,0.91459775,0.945789,0.945789,0.9973638,0.9038284,train,Immune cells
8,0.92214155,0.9402592,0.99031395,0.9284706,0.9284706,0.9986469,0.9402592,train,Nerve trunks
8,0.7768467,0.8040029,0.8803701,0.88698184,0.88698184,0.9984834,0.804003,train,Mean
9,0.8990091,0.91667163,0.9701941,0.92564434,0.92564434,0.9999416,0.91667163,test,Arteriole lumen
9,0.8972313,0.919407,0.9645924,0.92791903,0.92791903,0.9995289,0.919407,test,Arteriole media
9,0.93639266,0.9407404,0.9969826,0.9371017,0.9371017,0.9999432,0.9407404,test,Arteriole adventitia
9,0.87414634,0.8921008,0.9547699,0.9007783,0.9007783,0.9999303,0.8921008,test,Capillary lumen
9,0.8473842,0.8688602,0.93214417,0.8942785,0.8942785,0.9997531,0.8688602,test,Capillary wall
9,0.9054729,0.91811275,0.93118,0.9578836,0.9578836,0.9991317,0.91811275,test,Venule lumen
9,0.82949674,0.8443464,0.8533798,0.95429605,0.95429605,0.9977006,0.8443464,test,Venule wall
9,0.97019565,0.9801821,0.9833078,0.98355615,0.98355615,0.9973456,0.9801821,test,Immune cells
9,0.97863424,0.9888377,0.98285836,0.9954988,0.9954988,0.99736357,0.9888378,test,Nerve trunks
9,0.904218,0.9188065,0.9521566,0.94188404,0.94188404,0.99895984,0.9188066,test,Mean
9,0.67692554,0.7359979,0.94937944,0.722557,0.722557,0.9998552,0.7359979,train,Arteriole lumen
9,0.7131978,0.7671362,0.89877594,0.7937689,0.7937689,0.9976015,0.7671362,train,Arteriole media
9,0.67556715,0.69467497,0.7402754,0.8976219,0.8976219,0.99768066,0.69467497,train,Arteriole adventitia
9,0.81307817,0.861943,0.8910148,0.88469213,0.88469213,0.9998561,0.861943,train,Capillary lumen
9,0.78803456,0.8427049,0.836246,0.9319196,0.9319196,0.9993701,0.8427049,train,Capillary wall
9,0.7895102,0.8314413,0.94374704,0.8351029,0.8351029,0.9992108,0.8314413,train,Venule lumen
9,0.71967494,0.77404404,0.89080435,0.80203885,0.80203885,0.9976597,0.77404404,train,Venule wall
9,0.9306945,0.9543574,0.9698566,0.95117867,0.95117867,0.99761426,0.9543574,train,Immune cells
9,0.8964635,0.89984065,0.8994179,0.9965961,0.9965961,0.9984412,0.89984065,train,Nerve trunks
9,0.7781274,0.8180156,0.89105755,0.86838627,0.86838627,0.9985877,0.8180156,train,Mean
10,0.8970093,0.91368896,0.9278652,0.96377194,0.96377194,0.9991617,0.91368896,test,Arteriole lumen
10,0.879401,0.9009505,0.91820276,0.9565779,0.9565779,0.9988915,0.9009505,test,Arteriole media
10,0.8402249,0.8508417,0.8600327,0.9722202,0.9722202,0.9987192,0.8508417,test,Arteriole adventitia
10,0.8734082,0.8914011,0.9709972,0.88308007,0.88308007,0.99996734,0.8914011,test,Capillary lumen
10,0.85821825,0.8799972,0.9468713,0.8868381,0.8868381,0.9997697,0.8799972,test,Capillary wall
10,0.9224842,0.93990874,0.9688133,0.94464177,0.94464177,0.99939156,0.93990874,test,Venule lumen
10,0.8799875,0.8980111,0.91638654,0.9465215,0.9465215,0.9978285,0.8980111,test,Venule wall
10,0.9691876,0.9788528,0.9798082,0.98552656,0.98552656,0.9959481,0.9788528,test,Immune cells
10,0.91646624,0.9304607,0.91757584,0.9987683,0.9987683,0.9953172,0.9304607,test,Nerve trunks
10,0.8929318,0.9093459,0.93406147,0.94866073,0.94866073,0.99833274,0.9093459,test,Mean
10,0.87892336,0.9135873,0.9484881,0.92503816,0.92503816,0.9986366,0.9135873,train,Arteriole lumen
10,0.8384111,0.88086295,0.9809935,0.8531672,0.8531672,0.9994179,0.880863,train,Arteriole media
10,0.86218053,0.88276535,0.888148,0.9649075,0.9649075,0.9924865,0.88276535,train,Arteriole adventitia
10,0.90312696,0.93083274,0.9617754,0.92944396,0.92944396,0.9999504,0.93083274,train,Capillary lumen
10,0.86982095,0.90627474,0.9494468,0.89985895,0.89985895,0.99979097,0.90627474,train,Capillary wall
10,0.756249,0.79358214,0.8911863,0.8548645,0.8548645,0.9992914,0.79358214,train,Venule lumen
10,0.7523266,0.8065251,0.8977679,0.81574726,0.81574726,0.99719185,0.8065251,train,Venule wall
10,0.9172526,0.93522125,0.9340694,0.97728515,0.97728515,0.99596596,0.93522125,train,Immune cells
10,0.9477967,0.9523777,0.9561769,0.9914416,0.9914416,0.998258,0.9523777,train,Nerve trunks
10,0.8584542,0.8891144,0.93422806,0.9124171,0.9124171,0.99788773,0.8891144,train,Mean
11,0.88241094,0.9031853,0.9078137,0.9704741,0.9704741,0.99913615,0.9031853,test,Arteriole lumen
11,0.880139,0.9021597,0.91821504,0.9560758,0.9560758,0.99914527,0.9021597,test,Arteriole media
11,0.83374786,0.84411436,0.8553133,0.97419643,0.97419643,0.99930346,0.84411436,test,Arteriole adventitia
11,0.86402214,0.879719,0.97108674,0.87605155,0.87605155,0.9999707,0.879719,test,Capillary lumen
11,0.84938073,0.8681474,0.95843625,0.8706885,0.8706885,0.9998282,0.8681474,test,Capillary wall
11,0.8873707,0.9034747,0.92972744,0.94642615,0.94642615,0.9994667,0.9034747,test,Venule lumen
11,0.8347065,0.85092276,0.8724918,0.9447436,0.9447436,0.9985837,0.85092276,test,Venule wall
11,0.9655857,0.97672814,0.97019106,0.9923278,0.9923278,0.99350816,0.97672814,test,Immune cells
11,0.9806704,0.99013245,0.98300916,0.9974979,0.9974979,0.99727964,0.99013245,test,Nerve trunks
11,0.8864482,0.90206486,0.9295871,0.94760907,0.94760907,0.9984691,0.90206486,test,Mean
11,0.85178936,0.8796531,0.94195396,0.9026284,0.9026284,0.9996233,0.8796531,train,Arteriole lumen
11,0.798738,0.8440844,0.9161502,0.8668434,0.8668434,0.99804044,0.8440844,train,Arteriole media
11,0.8165244,0.8465532,0.88450587,0.90566707,0.90566707,0.9969615,0.8465532,train,Arteriole adventitia
11,0.6292041,0.6647293,0.82899874,0.78825784,0.78825784,0.999915,0.6647293,train,Capillary lumen
11,0.6034082,0.64250374,0.7840681,0.78712237,0.78712237,0.9995487,0.64250374,train,Capillary wall
11,0.6480992,0.6717886,0.7713834,0.8717958,0.8717958,0.9988378,0.6717886,train,Venule lumen
11,0.6528319,0.6873847,0.7825005,0.85809463,0.85809463,0.9978367,0.6873847,train,Venule wall
11,0.7724294,0.79169905,0.82381946,0.9417493,0.9417493,0.9959202,0.79169905,train,Immune cells
11,0.93415827,0.9549374,0.9719719,0.9608388,0.9608388,0.9990431,0.95493746,train,Nerve trunks
11,0.74524254,0.7759259,0.85615027,0.87588865,0.87588865,0.99841416,0.7759259,train,Mean
12,0.9205636,0.9372245,0.95568305,0.96083754,0.96083754,0.99889535,0.9372245,test,Arteriole lumen
12,0.8561299,0.8773577,0.884122,0.9687434,0.9687434,0.99823725,0.8773577,test,Arteriole media
12,0.82993233,0.84047806,0.849561,0.9738561,0.9738561,0.99932694,0.84047806,test,Arteriole adventitia
12,0.8770807,0.8952747,0.9678669,0.8913654,0.8913654,0.99996126,0.8952747,test,Capillary lumen
12,0.846672,0.8686287,0.93342006,0.892354,0.892354,0.9997832,0.8686287,test,Capillary wall
12,0.92675424,0.9417864,0.9634877,0.95640385,0.95640385,0.9994445,0.9417864,test,Venule lumen
12,0.86724967,0.8838551,0.90562665,0.95230526,0.95230526,0.99848133,0.8838551,test,Venule wall
12,0.9712894,0.98093784,0.9823979,0.98426145,0.98426145,0.9966183,0.98093784,test,Immune cells
12,0.9824828,0.99107003,0.98598325,0.99629474,0.99629474,0.997758,0.99107003,test,Nerve trunks
12,0.89757276,0.91295695,0.9364609,0.95293576,0.95293576,0.9987229,0.91295695,test,Mean
12,0.8947888,0.93234766,0.9606594,0.9216261,0.9216261,0.99989057,0.93234766,train,Arteriole lumen
12,0.79186696,0.8287451,0.9077356,0.8754178,0.8754178,0.9992755,0.8287451,train,Arteriole media
12,0.5835018,0.58746934,0.6504857,0.9314113,0.9314113,0.99715376,0.58746934,train,Arteriole adventitia
12,0.7499515,0.7628685,0.7761338,0.9675633,0.9675633,0.9996495,0.7628685,train,Capillary lumen
12,0.74086684,0.7583644,0.76457834,0.96675956,0.96675956,0.9991653,0.7583644,train,Capillary wall
12,0.7839515,0.804959,0.9405001,0.8388611,0.8388611,0.9978832,0.804959,train,Venule lumen
12,0.7726165,0.798468,0.9319687,0.831517,0.831517,0.9972194,0.79846793,train,Venule wall
12,0.94355273,0.96459067,0.9707686,0.9663367,0.9663367,0.9990279,0.96459067,train,Immune cells
12,0.8726484,0.91029346,0.99107313,0.88093793,0.88093793,0.9990878,0.9102935,train,Nerve trunks
12,0.79263836,0.81645626,0.87710035,0.90893674,0.90893674,0.99870586,0.81645626,train,Mean
13,0.9310794,0.94658405,0.9835374,0.9436972,0.9436972,0.99994385,0.94658405,test,Arteriole lumen
13,0.89658755,0.91856426,0.94031966,0.9493717,0.9493717,0.9992553,0.91856426,test,Arteriole media
13,0.85305077,0.8642264,0.862313,0.9849603,0.9849603,0.9984661,0.8642264,test,Arteriole adventitia
13,0.8541913,0.8695291,0.96394503,0.8724459,0.8724459,0.9999691,0.8695291,test,Capillary lumen
13,0.83928674,0.8579986,0.9460031,0.8704238,0.8704238,0.9998075,0.8579986,test,Capillary wall
13,0.8610759,0.87563413,0.8934767,0.9599181,0.9599181,0.9991847,0.87563413,test,Venule lumen
13,0.81647456,0.8329611,0.8321326,0.97980946,0.97980946,0.995944,0.8329611,test,Venule wall
13,0.96302557,0.9735595,0.97220236,0.9834299,0.9834299,0.9937551,0.9735595,test,Immune cells
13,0.97753197,0.9884957,0.9794588,0.9979372,0.9979372,0.99670994,0.9884957,test,Nerve trunks
13,0.8880337,0.90306145,0.93037647,0.9491103,0.9491103,0.9981151,0.90306145,test,Mean
13,0.8330312,0.8719256,0.9652462,0.8607247,0.8607247,0.9997169,0.8719256,train,Arteriole lumen
13,0.80260444,0.8591921,0.89496523,0.8915567,0.8915567,0.99735916,0.8591921,train,Arteriole media
13,0.6922027,0.72160804,0.74653935,0.9109638,0.9109638,0.9955466,0.72160804,train,Arteriole adventitia
13,0.7953589,0.8147458,0.8248119,0.9624939,0.9624939,0.999847,0.8147458,train,Capillary lumen
13,0.7293283,0.7504187,0.7503276,0.9705683,0.9705683,0.9992574,0.7504187,train,Capillary wall
13,0.81069845,0.84508455,0.96910924,0.8340908,0.8340908,0.9995259,0.84508455,train,Venule lumen
13,0.754463,0.7989211,0.93886346,0.7955764,0.7955764,0.99803066,0.7989211,train,Venule wall
13,0.9341172,0.9574452,0.962057,0.9688427,0.9688427,0.9981407,0.95744526,train,Immune cells
13,0.88871765,0.8936709,0.9354726,0.95303464,0.95303464,0.9957719,0.8936709,train,Nerve trunks
13,0.80450237,0.8347791,0.88748807,0.9053169,0.9053169,0.99813294,0.8347791,train,Mean
14,0.90990067,0.927547,0.9532519,0.95122534,0.95122534,0.9997684,0.9275469,test,Arteriole lumen
14,0.9120624,0.9336895,0.95267206,0.95274043,0.95274043,0.99925065,0.9336895,test,Arteriole media
