Epoch,IoU,Dice,Precision,Recall,Sensitivity,Specificity,F1,Split,Class
8,0.08132772,0.13738917,0.08750285,0.9140287,0.9140287,0.917109,0.13738917,test,Capillary wall
8,0.06893925,0.089886725,0.0703004,0.98465735,0.98465735,0.97858006,0.089886725,test,Venule lumen
8,0.04295762,0.06194957,0.044866145,0.9848503,0.9848503,0.92659706,0.061949566,test,Venule wall
8,0.033334777,0.043937314,0.035856042,0.98923457,0.98923457,0.98601294,0.043937314,test,Immune cells
8,0.7621601,0.76497185,0.76230633,0.99982107,0.99982107,0.99579954,0.76497185,test,Nerve trunks
8,0.12499579,0.14653176,0.1282085,0.96198994,0.96198994,0.8964212,0.14653176,test,Mean
8,0.0067039216,0.013000653,0.006706941,0.95662254,0.95662254,0.48652428,0.013000653,train,Arteriole lumen
8,0.1965265,0.25384957,0.21069789,0.96818614,0.96818614,0.89649487,0.25384957,train,Arteriole media
8,0.061278,0.09455389,0.066005096,0.9480212,0.9480212,0.90306985,0.09455389,train,Arteriole adventitia
8,0.003683361,0.0068851137,0.003888877,0.9754277,0.9754277,0.9151953,0.0068851137,train,Capillary lumen
8,0.0096563045,0.017079886,0.009816261,0.98306024,0.98306024,0.8632666,0.017079886,train,Capillary wall
8,0.2480343,0.29748636,0.2607892,0.94344294,0.94344294,0.9831148,0.29748636,train,Venule lumen
8,0.15440872,0.21832609,0.15774836,0.9507705,0.9507705,0.904358,0.21832609,train,Venule wall
8,0.10232005,0.124478795,0.15645,0.9415236,0.9415236,0.9563054,0.124478795,train,Immune cells
8,0.6711935,0.6750289,0.67358637,0.99719834,0.99719834,0.98018426,0.6750289,train,Nerve trunks
8,0.16153385,0.18896548,0.17174321,0.9626948,0.9626948,0.87650144,0.18896548,train,Mean
9,0.003920281,0.007043707,0.0039960938,0.99935865,0.99935865,0.48865384,0.007043707,test,Arteriole lumen
9,0.042153463,0.06807885,0.043008626,0.99739724,0.99739724,0.90319955,0.06807885,test,Arteriole media
9,0.02472987,0.033766665,0.028294357,0.99075574,0.99075574,0.9075632,0.033766665,test,Arteriole adventitia
9,0.04001665,0.07135841,0.04138851,0.84564745,0.84564745,0.9091966,0.07135841,test,Capillary lumen
9,0.066002265,0.11119765,0.07026355,0.94968647,0.94968647,0.8892571,0.11119765,test,Capillary wall
9,0.0813156,0.097507626,0.09061499,0.9713583,0.9713583,0.9826905,0.097507626,test,Venule lumen
9,0.035538733,0.054253705,0.0358566,0.99043405,0.99043405,0.90528977,0.0542537,test,Venule wall
9,0.013345743,0.021422446,0.013376103,0.9986375,0.9986375,0.9796444,0.021422446,test,Immune cells
9,0.67112345,0.67344546,0.6712728,0.9998256,0.9998256,0.9877609,0.67344546,test,Nerve trunks
9,0.1086829,0.12645273,0.110896856,0.9714557,0.9714557,0.8836951,0.12645273,test,Mean
9,0.006942926,0.013191488,0.006952617,0.99953663,0.99953663,0.53114676,0.0131914895,train,Arteriole lumen
9,0.07586914,0.10764398,0.07669736,0.99160933,0.99160933,0.9045649,0.10764398,train,Arteriole media
9,0.024806008,0.03561751,0.028383082,0.9453887,0.9453887,0.89409065,0.035617508,train,Arteriole adventitia
9,0.014079433,0.026361559,0.014675442,0.8800859,0.8800859,0.9437146,0.026361559,train,Capillary lumen
9,0.075195305,0.11090164,0.076671466,0.97438836,0.97438836,0.8833215,0.11090164,train,Capillary wall
9,0.20872447,0.25638443,0.22150365,0.9700897,0.9700897,0.9863646,0.25638443,train,Venule lumen
9,0.11013297,0.15656373,0.11323564,0.97842324,0.97842324,0.9338847,0.15656373,train,Venule wall
9,0.30490103,0.33362335,0.42380178,0.87058353,0.87058353,0.9723279,0.33362335,train,Immune cells
9,0.42244363,0.42776328,0.4419994,0.98011947,0.98011947,0.955627,0.42776328,train,Nerve trunks
9,0.13812166,0.16311677,0.15599115,0.9544694,0.9544694,0.88944924,0.16311677,train,Mean
10,0.00416616,0.0076483516,0.0041720322,0.9997574,0.9997574,0.5609876,0.0076483516,test,Arteriole lumen
10,0.03440414,0.05659577,0.03532323,0.9975814,0.9975814,0.8795012,0.05659577,test,Arteriole media
10,0.022819635,0.031025767,0.023386953,0.99467295,0.99467295,0.89187664,0.031025767,test,Arteriole adventitia
10,0.010224082,0.019594999,0.010707066,0.7654377,0.7654377,0.8777869,0.019594999,test,Capillary lumen
10,0.048439667,0.07816756,0.048553523,0.96264076,0.96264076,0.8644004,0.07816756,test,Capillary wall
10,0.09945036,0.11870338,0.10677556,0.97931325,0.97931325,0.9728738,0.11870338,test,Venule lumen
10,0.02910031,0.045541152,0.029218242,0.99818265,0.99818265,0.87302756,0.04554115,test,Venule wall
10,0.09210119,0.10347759,0.093984336,0.9945833,0.9945833,0.9879135,0.10347759,test,Immune cells
10,0.9254999,0.92837596,0.9256257,0.9998504,0.9998504,0.9976292,0.92837596,test,Nerve trunks
10,0.1406895,0.15434784,0.14197186,0.96577996,0.96577996,0.8784441,0.15434784,test,Mean
10,0.0065715876,0.012626301,0.00657159,0.99996245,0.99996245,0.60868204,0.012626301,train,Arteriole lumen
10,0.08217327,0.11944977,0.08236163,0.9980759,0.9980759,0.9467685,0.11944977,train,Arteriole media
10,0.053619187,0.077287704,0.055796314,0.9881505,0.9881505,0.9434619,0.077287704,train,Arteriole adventitia
10,0.01094144,0.020809952,0.010961069,0.9334895,0.9334895,0.9541664,0.020809952,train,Capillary lumen
10,0.037969526,0.06451611,0.03802643,0.97819334,0.97819334,0.9240196,0.06451611,train,Capillary wall
10,0.21270192,0.25322112,0.21910828,0.944823,0.944823,0.985687,0.25322112,train,Venule lumen
10,0.08587169,0.13678819,0.08649162,0.9919271,0.9919271,0.94525987,0.13678819,train,Venule wall
10,0.19219497,0.2271126,0.19496459,0.97931755,0.97931755,0.96125984,0.2271126,train,Immune cells
10,0.5768584,0.5870221,0.57849807,0.9977789,0.9977789,0.9893249,0.5870221,train,Nerve trunks
10,0.139878,0.1665371,0.14141995,0.9790798,0.9790798,0.91762555,0.1665371,train,Mean
11,0.005861978,0.01077905,0.005885288,0.99962646,0.99962646,0.7556696,0.01077905,test,Arteriole lumen
11,0.119151965,0.16702437,0.11969805,0.9967567,0.9967567,0.9639988,0.16702437,test,Arteriole media
11,0.023936294,0.033191632,0.026825404,0.9909831,0.9909831,0.96036494,0.03319163,test,Arteriole adventitia
11,0.0583597,0.10356234,0.05869908,0.93558633,0.93558633,0.9624976,0.10356234,test,Capillary lumen
11,0.115426965,0.18844599,0.11595158,0.9573374,0.9573374,0.9530833,0.18844599,test,Capillary wall
11,0.25274375,0.26797158,0.26674378,0.9721071,0.9721071,0.9900153,0.26797158,test,Venule lumen
11,0.045453746,0.0649992,0.04661537,0.9896028,0.9896028,0.9625316,0.0649992,test,Venule wall
11,0.30584165,0.31571388,0.30766046,0.9957276,0.9957276,0.98722583,0.31571388,test,Immune cells
11,0.7916442,0.7941935,0.79176116,0.9998553,0.9998553,0.99798054,0.7941935,test,Nerve trunks
11,0.19093558,0.21620907,0.19331557,0.9819536,0.9819536,0.9481519,0.21620907,test,Mean
11,0.01519843,0.02884378,0.015198685,0.9995986,0.9995986,0.7408066,0.02884378,train,Arteriole lumen
11,0.16950308,0.23868042,0.17284738,0.9683421,0.9683421,0.9470563,0.23868042,train,Arteriole media
11,0.0426097,0.06251599,0.044839904,0.988772,0.988772,0.9323316,0.06251599,train,Arteriole adventitia
11,0.029526265,0.049764056,0.032198425,0.8910533,0.8910533,0.9462968,0.049764052,train,Capillary lumen
11,0.06786443,0.11196738,0.083826765,0.88515997,0.88515997,0.9130824,0.11196738,train,Capillary wall
11,0.24913162,0.28799525,0.25242454,0.98520875,0.98520875,0.9837282,0.28799525,train,Venule lumen
11,0.062417682,0.098727085,0.064223036,0.968017,0.968017,0.9397509,0.098727085,train,Venule wall
11,0.114903755,0.13797724,0.11705768,0.988966,0.988966,0.9697694,0.13797726,train,Immune cells
11,0.5497338,0.55129975,0.5507882,0.9988228,0.9988228,0.9881104,0.55129975,train,Nerve trunks
11,0.1445432,0.17419678,0.14815608,0.96377116,0.96377116,0.9289925,0.17419678,train,Mean
12,0.0065408675,0.012029877,0.0065549873,0.99985313,0.99985313,0.7981057,0.012029877,test,Arteriole lumen
12,0.06031186,0.09872888,0.060468737,0.9986187,0.9986187,0.94613266,0.09872888,test,Arteriole media
12,0.021437477,0.030349465,0.023023928,0.99371195,0.99371195,0.9360359,0.030349465,test,Arteriole adventitia
12,0.038957518,0.07074107,0.039007697,0.9632883,0.9632883,0.94698656,0.07074107,test,Capillary lumen
12,0.07370049,0.124053136,0.07634808,0.9562385,0.9562385,0.928611,0.124053136,test,Capillary wall
12,0.2492889,0.2648757,0.25830144,0.9649069,0.9649069,0.98154014,0.2648757,test,Venule lumen
12,0.05855765,0.07944809,0.05879373,0.9975232,0.9975232,0.9458616,0.07944809,test,Venule wall
12,0.22879694,0.2397348,0.22915433,0.99819374,0.99819374,0.9756318,0.2397348,test,Immune cells
12,0.67896533,0.68157613,0.67909765,0.9997828,0.9997828,0.9891079,0.68157613,test,Nerve trunks
12,0.15739523,0.17794856,0.1589723,0.9857908,0.9857908,0.93866813,0.17794856,test,Mean
12,0.0117294695,0.022438092,0.011729859,0.99947906,0.99947906,0.7880732,0.02243809,train,Arteriole lumen
12,0.17177927,0.24471718,0.17328751,0.9909099,0.9909099,0.9553739,0.24471718,train,Arteriole media
12,0.023299009,0.0355417,0.030238394,0.97358894,0.97358894,0.9375862,0.0355417,train,Arteriole adventitia
12,0.019722456,0.034967486,0.020874739,0.8767809,0.8767809,0.95378315,0.034967486,train,Capillary lumen
12,0.04538655,0.07606919,0.048617058,0.93536353,0.93536353,0.92353976,0.07606919,train,Capillary wall
12,0.30022994,0.32914016,0.32317948,0.9308155,0.9308155,0.9856254,0.32914016,train,Venule lumen
12,0.07167527,0.10069429,0.07667358,0.9466454,0.9466454,0.95321363,0.10069429,train,Venule wall
12,0.28682956,0.32345003,0.32068685,0.93673277,0.93673277,0.97227985,0.32345003,train,Immune cells
12,0.86010075,0.8755574,0.87341094,0.9828075,0.9828075,0.9962399,0.8755574,train,Nerve trunks
12,0.19897248,0.22695285,0.20874427,0.95256925,0.95256925,0.94063497,0.22695285,train,Mean
13,0.0096186865,0.017297627,0.009661388,0.9995395,0.9995395,0.8675481,0.017297627,test,Arteriole lumen
13,0.09406753,0.13977228,0.10134136,0.969733,0.969733,0.9720295,0.13977228,test,Arteriole media
13,0.012270527,0.020198748,0.016279902,0.97193176,0.97193176,0.9625497,0.020198748,test,Arteriole adventitia
13,0.05572254,0.099061176,0.058640443,0.8596343,0.8596343,0.9719113,0.099061176,test,Capillary lumen
13,0.13128693,0.20846179,0.14964554,0.9179383,0.9179383,0.9574724,0.20846179,test,Capillary wall
13,0.38097173,0.398309,0.38786379,0.9836926,0.9836926,0.9908179,0.398309,test,Venule lumen
13,0.08001013,0.10066219,0.08256381,0.9895645,0.9895645,0.97368646,0.10066219,test,Venule wall
13,0.14050923,0.1515251,0.14068282,0.99868155,0.99868155,0.9700074,0.1515251,test,Immune cells
13,0.6742426,0.6766779,0.6743906,0.9998274,0.9998274,0.99238586,0.6766779,test,Nerve trunks
13,0.1754111,0.20132953,0.18011886,0.9656158,0.9656158,0.96204543,0.20132953,test,Mean
13,0.011483767,0.02028872,0.011483925,0.99997234,0.99997234,0.83049905,0.02028872,train,Arteriole lumen
13,0.12887976,0.17389749,0.13224563,0.9935807,0.9935807,0.96164227,0.17389749,train,Arteriole media
13,0.029500682,0.03746847,0.031883843,0.9624997,0.9624997,0.94982177,0.03746847,train,Arteriole adventitia
13,0.0487772,0.06288068,0.049193807,0.9407531,0.9407531,0.9545186,0.06288068,train,Capillary lumen
13,0.033172414,0.054886967,0.034103397,0.9262424,0.9262424,0.93760586,0.054886967,train,Capillary wall
13,0.42327732,0.4776631,0.4503966,0.958403,0.958403,0.9876921,0.4776631,train,Venule lumen
13,0.1933079,0.2756084,0.20399794,0.9065811,0.9065811,0.960148,0.2756084,train,Venule wall
13,0.16207832,0.18232125,0.18219662,0.9727442,0.9727442,0.97175974,0.18232125,train,Immune cells
13,0.5579619,0.56114465,0.56763697,0.9900643,0.9900643,0.9960083,0.56114465,train,Nerve trunks
